contig_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
504.concoct_part_0,-5.95380835e+00,-9.52018684e-01,3.41844994e+00,7.61229169e-01,1.94762038e+00,-7.01096076e-01,8.12490891e-01,2.37046013e-01,-6.48445197e-01,-7.01908559e-02,1.00978798e-04,-9.06721335e-02,-1.31168119e+00,-4.19475039e-01,-1.12768911e+00,2.60315760e-01,1.77046585e-01,-1.57516612e-01,-6.93096804e-01,1.70442943e+00,6.43529004e-02,-7.10598280e-01,-4.47443912e-01,8.94859737e-01,4.77655708e-01,9.57579129e-01,-1.42205645e-01,-1.88065174e-01,-1.84948361e-03,4.37911060e-01,5.30026180e-01,5.13512356e-01,5.54852350e-01,1.94001283e-01,-3.11062086e-02,6.65503263e-01,1.41403677e-01,4.57482106e-01,-5.32870820e-02,1.03681791e+00,2.91362884e-01,4.76146250e-01,2.55094231e-01,2.62693909e-01,4.45986080e-01,3.76221300e-01,-6.38562819e-03,-4.82796933e-01,6.00915328e-02
505.concoct_part_0,-5.06493998e+00,1.71882914e+00,3.41925400e-01,-2.67279747e+00,-4.92931587e-02,-6.96813597e-02,3.69437035e-02,9.67395102e-01,5.99289999e-01,-5.29661611e-02,-3.45801223e-01,-1.95718950e-01,-4.92959433e-01,4.16638440e-01,-3.07085981e-01,-2.18695414e-01,-2.44277205e-01,5.97029280e-01,-5.01130266e-01,-8.64814166e-01,1.46708491e-01,-9.60903138e-01,9.96870541e-02,3.77606092e-01,4.41443367e-01,-6.42766628e-02,9.80822809e-02,4.43695947e-02,-4.26909974e-02,-7.89732040e-02,7.61405575e-02,-1.02808960e-01,1.50504528e-01,8.99894655e-02,-3.68119407e-02,-3.71410219e-01,4.53527022e-02,-2.35749923e-03,-1.10522228e-01,2.93082738e-01,5.17854312e-01,1.50248794e-01,-2.03736063e-01,-3.04370876e-01,-3.10666148e-01,-1.11421724e-01,4.19317649e-01,-2.35493105e-01,-9.89507038e-02
506.concoct_part_0,-1.64701233e+00,-6.42533646e-01,-1.53470430e+00,3.85008462e-01,-6.42565003e-01,6.95244667e-01,-5.73446654e-01,-8.95915932e-01,-5.71031533e-01,1.15334646e-01,3.19706274e-01,4.30479501e-02,1.07431609e+00,4.02817214e-01,-2.60554667e-03,2.33617571e-01,-3.59300788e-01,9.01493377e-01,1.62940369e-01,-1.18983414e-01,4.41772572e-01,5.29242263e-01,1.18836858e-01,6.30841231e-01,-1.90429355e-01,-3.71322625e-01,1.51677067e-01,1.87838032e-01,6.90715927e-01,3.87384208e-01,-5.90540305e-01,-4.50943569e-03,7.37427070e-01,1.57884976e-02,-3.45018109e-01,-3.65037414e-01,-5.52635832e-02,-4.45529244e-01,4.53544342e-02,3.83514311e-01,1.62421258e-01,-4.37130051e-01,4.96709093e-01,1.87986434e-01,-2.28034624e-01,5.46145953e-01,2.61185979e-01,-2.25753823e-01,4.89005013e-01
507.concoct_part_0,2.50171204e+00,1.68164540e+00,-1.25342285e+00,1.55550422e+00,1.69853887e+00,-2.01116898e-01,3.33320813e-01,-4.08108902e-02,1.10108094e+00,-6.03948132e-01,1.03848659e+00,-2.17719307e-01,-2.92665018e-01,1.51217713e-01,3.73212543e-01,-4.60636644e-01,-1.99439583e+00,-1.37705730e+00,-4.54017735e-01,7.32246984e-03,4.82529167e-01,1.24543485e+00,1.90194102e-01,7.45921128e-02,-5.31072927e-01,-3.46542519e-01,-1.84799192e-01,-8.46460014e-01,1.97876007e-02,2.90745709e-01,3.94999852e-01,7.54240751e-01,1.58561965e+00,-4.46894333e-01,9.42964234e-02,-4.59290870e-01,2.62108940e-01,2.56490729e-02,1.92857560e-02,-3.49353445e-01,-5.72923487e-01,-1.29946435e-01,-7.93137735e-02,-3.35523945e-01,1.24622004e+00,1.21337761e-01,9.83582336e-01,5.47365038e-01,2.32947681e-02
508.concoct_part_0,3.33871572e+00,9.42599099e-01,-1.73150778e+00,-1.01493273e+00,-3.55440085e-02,-7.89005509e-01,-1.02596628e+00,7.22952842e-01,6.14794527e-01,-5.23497403e-01,6.20483338e-01,1.92231688e-01,1.16538508e-01,1.52783988e-01,2.56412803e-01,1.00077184e+00,-2.39196491e-02,7.89031711e-01,2.72658315e-01,8.87227787e-01,-1.86867269e-01,4.37656554e-01,3.55151946e-01,1.94481054e-01,-8.51084707e-02,-6.07626327e-01,-1.41980273e-01,5.21600700e-01,2.66448645e-01,-6.34463132e-01,-5.15623107e-01,-2.19375425e-01,-1.40543995e-01,2.70545227e-01,5.00014231e-01,1.03026320e-02,-2.42012349e-01,-5.50512856e-01,-9.28340169e-02,-3.92889297e-01,2.63811506e-01,-3.13747045e-01,8.86187775e-01,-2.16703542e-02,-2.97208731e-01,-6.59586924e-02,4.80677409e-02,-1.41484454e-01,-1.42699678e-01
509.concoct_part_0,-5.17430688e+00,-1.59984704e+00,-1.22746204e-01,-3.44733236e-01,1.21824645e-01,-7.06577132e-01,7.57477989e-01,3.75647384e-01,4.49152943e-03,-1.95823618e-01,5.38147174e-01,1.46455607e-01,-8.49923555e-02,-6.07571785e-01,-5.28614428e-01,-8.06536979e-02,3.01859696e-01,-5.02790764e-01,-5.56752205e-01,5.36423159e-02,5.49323570e-01,2.04204177e-01,-4.12304216e-01,-1.53847030e-01,-2.48912973e-01,4.19347435e-01,7.80346434e-01,-3.80483200e-01,5.18912782e-01,-5.15230016e-01,-4.85003450e-01,-3.53200593e-01,1.75067994e-01,6.95808642e-02,-2.61506738e-01,-2.33867893e-01,-9.20276563e-02,4.61341426e-01,5.77016575e-03,7.30132864e-01,4.10200707e-02,-3.13421472e-01,2.45573597e-01,1.45223629e-01,6.62840241e-01,9.47014806e-02,6.43259474e-01,1.11321459e-01,3.38974486e-01
510.concoct_part_0,-5.62136813e+00,-3.04653589e+00,-1.10842123e+00,-6.96056081e-02,-9.99805189e-01,1.70810253e-01,1.72543234e+00,-3.14508283e-01,-1.34178207e+00,-7.84664943e-01,-6.41149307e-01,-4.95695726e-01,1.58582142e-01,-2.18575633e-01,-5.21328102e-01,-1.54547051e-01,6.62896388e-01,2.84479013e-01,3.68873684e-01,3.31729984e-02,-7.09215092e-01,-4.82722569e-01,-2.89829984e-01,-7.84826663e-01,-2.90049985e-01,1.89444887e-01,7.48297056e-01,3.00592142e-01,2.10074212e-01,4.17742125e-01,-1.91910572e-01,1.69443692e-01,5.87504794e-01,3.40241702e-01,1.20061324e-02,-3.13058147e-01,-5.04910766e-02,-2.61000759e-01,2.47525467e-02,1.67633577e-01,-6.26840041e-02,2.70728682e-01,7.38395331e-02,1.27188343e-01,-2.46385422e-01,4.65172228e-02,2.75064871e-01,-3.09544000e-01,-3.55110560e-01
511.concoct_part_0,-5.11639005e-01,1.48049547e+00,8.21993831e-01,3.93279943e-01,-1.49903294e-01,-4.11548375e-01,-6.26160632e-01,-1.33382187e+00,7.42990575e-01,1.02476125e+00,2.57492339e-01,4.70194056e-01,-1.09584172e+00,5.00105891e-01,-2.54684256e-02,1.09803836e-01,9.60120447e-01,-5.44191351e-01,-1.14469623e-01,2.34715240e-02,2.28445265e-01,4.98987790e-01,1.30937614e-02,-1.05707807e-01,5.31451638e-02,4.82117367e-01,-5.68157972e-02,-1.04428997e-01,-3.61607730e-01,4.30653942e-01,-5.73923422e-01,-3.20700375e-01,3.95143263e-01,1.52886373e-01,5.20039966e-01,-3.16863502e-01,1.23949422e-01,-3.27481458e-01,-3.47747523e-01,-2.82744026e-01,-4.33715829e-01,-3.10227627e-01,2.87154657e-01,3.27810439e-02,-4.44506295e-01,-8.30046179e-02,-6.47470246e-05,-1.52660811e-01,-5.16883484e-02
512.concoct_part_0,1.01580904e+01,-3.84869259e+00,1.61336221e+00,-8.82468322e-01,2.31224434e-01,1.93735182e-01,1.02221173e+00,-1.29051019e+00,-5.49009104e-01,1.62070280e-01,-1.04549099e+00,-8.76766356e-02,1.04995493e+00,-3.71349424e-01,-6.31104200e-01,7.36197877e-01,-9.11488397e-01,-2.44087378e-01,1.94396271e-01,1.16608965e-01,-6.86427593e-01,-6.55325200e-02,2.48568772e-01,3.63711985e-01,-2.31039213e-01,1.42908287e-01,4.65794992e-02,1.91973615e-01,-2.28123537e-02,-1.02673815e-01,5.76121258e-02,-3.23088773e-01,-3.29781656e-01,1.52603191e-01,-8.43442903e-02,2.50995871e-01,-7.30219016e-01,-3.58162023e-01,3.48782495e-01,-2.89010050e-01,-1.69457161e-01,3.62796252e-01,1.00721385e-01,5.07496878e-02,-7.43279612e-03,-3.17640820e-01,4.78727722e-01,1.69153685e-02,2.17287629e-01
513.concoct_part_0,-1.94482692e+00,-6.00161200e-01,-1.19236269e-01,5.95809582e-01,-4.18066538e-01,-1.45059425e+00,-5.85092319e-01,1.23400542e+00,-4.65740832e-01,9.57052217e-03,-7.35121953e-02,-1.48960738e-01,-5.26651606e-01,2.61411688e-01,-6.88262959e-01,3.56608044e-01,6.50258177e-01,-1.04682462e-01,-5.29420443e-01,1.84020194e-01,-1.13462988e-01,-1.94010296e-01,-1.18238206e-01,-7.95711186e-02,3.76929336e-01,-5.06811408e-03,-6.71646512e-01,-3.17587037e-01,3.39367427e-02,1.15881634e-01,-3.30576785e-02,-4.37730737e-01,-9.27673161e-01,-3.86681038e-01,-1.01149540e-01,-1.83667498e-01,7.43127027e-01,-2.95133263e-01,-2.53116863e-01,-3.34777338e-01,2.48171199e-01,4.51657579e-02,-3.90601576e-01,3.54588706e-01,3.28101430e-01,1.17667482e-01,1.05064242e-02,-4.44293709e-01,1.70161288e-01
514.concoct_part_0,1.08947561e+00,2.30746538e-01,-4.60686262e-01,1.15605972e+00,9.96241569e-02,-1.13787300e+00,-6.07232538e-01,7.07522147e-01,7.05316828e-01,5.46900990e-01,-8.76246605e-01,-5.42174788e-01,-5.37868218e-01,6.93115566e-01,3.73546295e-01,3.96599618e-01,-8.17720501e-02,-5.77595148e-01,-2.66038652e-01,2.54283922e-01,1.04103832e+00,2.74376107e-01,1.15033189e+00,3.32609136e-01,8.97702037e-02,1.48091364e-01,4.50867597e-02,-4.92676209e-02,-6.80957379e-02,-5.71603334e-02,-2.86701515e-01,-2.98432579e-01,-2.74151646e-01,1.59786050e-01,6.47455380e-01,2.04142458e-02,1.35124885e-01,7.91756214e-01,6.17545281e-01,-7.63110378e-02,3.71549757e-01,7.63285962e-01,9.86687506e-01,4.08449242e-01,9.70021528e-02,-1.18467842e-01,5.90006016e-01,2.23967164e-01,-4.20924996e-02
515.concoct_part_0,-3.38221170e+00,9.37540349e-01,2.46545919e+00,1.79069935e-01,9.34211409e-01,-1.40321909e+00,-2.61132901e-01,-1.25897542e+00,2.58709312e-01,-1.71189088e-01,4.73530533e-01,8.84003066e-02,7.22492241e-02,3.40585450e-01,5.49163488e-01,-4.61471316e-01,3.02827769e-01,-9.97698590e-01,-1.76302744e-01,6.63319672e-02,-7.43802563e-01,-1.02305818e-01,7.42940955e-01,2.43941984e-01,4.69312835e-01,4.26896277e-01,-3.51282047e-01,-1.24108543e-02,2.42771612e-01,-2.30012896e-01,4.00733267e-01,-7.61995624e-03,-1.88163793e-01,-1.90531506e-01,-3.69917057e-02,3.86430107e-01,-2.25341347e-01,-9.89367237e-02,-1.26275145e-01,-1.59722648e-02,7.24586624e-01,-1.46411047e-01,1.15959655e-01,-3.49465877e-02,2.35336194e-01,3.32814105e-01,-1.49760459e-01,4.38818329e-01,-1.33158716e-01
516.concoct_part_0,-9.52205249e+00,-8.68202463e-01,3.22034318e+00,-1.38638289e-01,2.13496446e+00,1.03635025e+00,1.74949465e+00,1.02004730e+00,6.16207810e-01,2.00923597e-01,-9.56908117e-01,9.42630314e-01,5.34337500e-01,-4.49783814e-01,-5.81556168e-01,7.87992645e-02,6.43966955e-01,-3.19689279e-01,5.83156669e-01,1.05384613e-01,-1.18217626e+00,9.48188115e-01,-1.02830391e+00,5.13512779e-01,-3.56146707e-01,5.32744280e-01,1.29588337e-01,-5.82071548e-01,-5.37113931e-01,-1.08784467e+00,3.30317366e-01,4.00337181e-01,-4.25787997e-01,-6.23724000e-01,-5.96422243e-01,-5.50535458e-01,-7.55650121e-01,-2.92982391e-01,-3.60398742e-01,1.63848921e-01,1.74532066e-01,4.21072450e-01,-2.32290716e-01,-5.08139347e-01,-3.93669908e-01,3.35938833e-02,-2.14559655e-01,-5.72801786e-01,4.79703142e-01
517.concoct_part_0,6.58704728e+00,-1.24784399e-01,-3.67672920e-01,-1.28843566e+00,9.93096759e-01,1.68836546e-01,5.96462329e-01,-1.28647589e+00,-6.33089276e-01,-1.20888634e-01,1.07238068e+00,1.97800971e-01,2.43007889e-01,-6.70787563e-01,-1.62296362e-01,8.74637158e-01,4.36041861e-01,2.97497512e-01,-6.14010058e-02,-6.86407409e-01,-4.55700396e-01,-9.92669893e-02,-1.17828463e+00,4.38307913e-02,1.37126195e-01,1.31857450e-01,-1.75722350e-01,-4.38350135e-01,-3.28658447e-01,7.41570809e-01,1.88267761e-01,6.01894199e-01,1.25403066e+00,-2.62634337e-01,-3.22862701e-01,-4.72600634e-01,2.21742579e-01,-2.69079075e-02,-6.08085137e-01,2.87384578e-01,-3.09376172e-01,1.58625825e-01,-4.99047084e-01,-1.09301559e-01,-4.30090104e-02,2.51199045e-01,2.60950042e-01,-7.77464498e-01,1.14877456e-01
518.concoct_part_0,-4.85623821e-01,2.23885241e+00,9.40605984e-01,1.15988831e+00,-1.65473781e+00,-8.73641797e-01,-1.42263454e+00,-9.22028573e-01,1.07537921e+00,-4.15290779e-02,9.22577013e-02,-2.96452218e-01,-6.18072196e-01,-1.10282984e+00,-2.21561510e-01,1.49244526e-01,-4.65809042e-02,1.69316688e-01,-1.19414732e+00,7.64011310e-01,2.55155576e-01,5.51140343e-01,5.38395392e-01,-3.24083060e-01,-3.99133337e-02,1.09506256e-01,1.93312117e-01,-3.67908378e-01,3.22340687e-01,-3.55593915e-01,1.23604150e-01,3.50769603e-01,-1.72125438e-01,2.54683835e-01,2.59689283e-01,8.78525935e-03,-3.06415761e-01,-1.13927829e-01,2.27288910e-01,5.64714258e-02,2.68916009e-01,-1.58618895e-01,1.92097600e-01,-1.65810024e-01,2.85736676e-01,-4.65854072e-02,-2.79129983e-01,2.64661191e-01,-7.62799253e-02
519.concoct_part_0,-4.13141457e-01,-1.43937598e+00,-2.94732124e+00,2.07547488e-02,3.66006035e-01,1.73968559e+00,-9.69181324e-01,-1.01979548e+00,1.34299047e+00,-4.74873764e-01,-8.07030624e-01,6.48529859e-01,2.38719890e-01,6.47190831e-01,2.86902679e-01,8.02176352e-01,2.69377145e-01,-1.08044568e+00,3.59585396e-01,4.92051308e-01,-4.65473946e-01,-1.21274854e+00,-1.77172395e-01,1.37418138e+00,1.24344151e-01,-6.69685926e-01,-1.06808352e-03,2.99477607e-02,-7.56407849e-01,-2.99150070e-01,-3.95317651e-01,-5.18680555e-01,7.26434871e-02,-3.05932398e-01,4.97426851e-01,-2.35422491e-01,7.81503241e-02,5.51729105e-02,-7.72507936e-01,3.15253067e-01,-1.32010310e-01,-7.36621055e-01,1.01132774e+00,-6.99694019e-01,-8.16188709e-02,2.21243975e-02,7.70252588e-02,7.28708921e-01,-1.53942445e-01
520.concoct_part_0,-4.25812051e+00,1.04022919e+00,6.78697364e-01,-1.76362766e+00,4.10581500e-01,4.33296768e-01,-1.08654188e+00,-1.11275742e-01,-6.02581860e-02,2.41561242e-01,-6.26339071e-01,4.90929079e-02,-4.93369317e-01,-2.58977526e-01,-9.00670469e-02,-1.56473861e-01,-1.22351237e-01,2.71159796e-01,6.78551572e-01,-1.50648759e-01,5.75863680e-01,1.03666684e-01,3.73383948e-01,7.56097357e-01,4.52609334e-01,-5.24256389e-01,-5.99549208e-01,3.67327173e-01,-4.50903215e-01,3.56105644e-01,4.08561423e-01,-5.79758580e-01,4.59301011e-01,-3.21728243e-01,-4.55145672e-01,-2.32634721e-01,1.17794039e-01,-2.90233516e-01,2.46758042e-01,-1.78104600e-02,5.73135744e-01,-5.71984687e-01,4.18980548e-02,-6.27204459e-01,-2.58275459e-01,3.43787989e-02,6.01158585e-02,9.25226389e-02,4.15608634e-01
521.concoct_part_0,4.61725533e-01,1.82702993e+00,8.98476177e-01,1.97635057e+00,-3.38245071e-01,-4.24919742e-02,-5.65194712e-01,-1.00521078e+00,4.02891386e-01,1.14098720e+00,-8.23664265e-02,-1.31687376e-02,1.60845300e-02,-1.02979984e+00,-1.12172819e-01,-1.01023943e-01,-5.21257629e-01,8.58201773e-02,3.91748960e-01,1.69383116e-01,2.67390976e-01,9.35537561e-02,-3.34144546e-01,-8.77056310e-01,6.05798244e-01,2.36459618e-01,-6.11523214e-02,-9.94506501e-02,1.02696846e-01,-4.35249115e-01,1.87509818e-02,-1.00009454e+00,-4.31138141e-01,5.59116937e-01,3.14060603e-01,-4.09159287e-01,5.19469355e-02,-2.67686651e-01,3.09809197e-01,6.63615443e-01,-6.39664865e-01,-6.37381637e-01,-2.76550922e-01,-6.52206049e-01,-2.75544755e-02,8.92366438e-01,-8.36452198e-01,-1.41215745e-01,2.37772969e-02
522.concoct_part_0,-1.46883654e+00,-2.10664288e-01,2.02970789e+00,5.09952687e-01,-2.67946092e-01,-9.96804941e-01,-4.22440988e-02,-6.60733526e-01,-5.70443202e-01,-1.00109960e-01,7.69304226e-01,-3.14783484e-01,-6.83116080e-02,-1.03283502e-01,-4.77365602e-01,4.77830756e-01,1.74450247e-01,-1.69278008e+00,6.35923761e-01,-1.50325228e-01,1.06849833e+00,-1.64347556e-01,1.12864540e-02,4.06699735e-02,-5.25181642e-01,1.01456782e+00,4.14909166e-01,-7.08219632e-02,1.02688206e+00,1.62409332e-02,3.98708484e-01,-4.62820383e-01,1.09828544e+00,1.89364915e-01,-6.43749102e-01,-1.09897049e+00,-8.67653413e-02,1.00964191e+00,2.99927725e-01,-2.50160589e-01,5.13986766e-01,-7.08319682e-01,-1.04864365e+00,-5.10905869e-01,-5.33279524e-01,-2.30685367e-01,-3.03936827e-01,5.26543640e-01,4.99709022e-02
523.concoct_part_0,-1.37656500e+00,7.54271532e-01,1.37330143e+00,6.09667829e-02,1.35828291e+00,-1.01097388e+00,-8.12683831e-01,-1.32590274e+00,2.97174583e-01,1.29816584e-01,4.69542106e-01,6.04522487e-02,7.36881914e-02,-6.39160721e-01,6.49294793e-01,-1.41376893e-02,2.44903547e-01,4.49487754e-01,-5.07356607e-02,-3.73570269e-01,-2.96183505e-01,5.52679522e-01,2.92008835e-02,2.74355612e-01,3.07931399e-01,-1.38090761e-01,-2.98090578e-01,-1.18182192e-01,-1.38311229e-01,-3.23795795e-01,-4.67208133e-01,-2.98964002e-02,-1.54884573e-01,-9.01774553e-01,-2.71824016e-01,-2.02231983e-01,8.89797810e-01,-7.66218355e-02,9.37838357e-02,-1.98623923e-01,-2.93695785e-01,1.63943566e-01,-9.98652598e-02,7.38949798e-01,4.23679436e-01,7.43555139e-02,-1.25824858e-01,3.89690231e-01,-1.03710634e-01
524.concoct_part_0,-4.21577744e+00,-4.49005059e-01,2.22344281e+00,7.73236386e-01,1.65413759e+00,3.73435377e-02,-5.59505109e-01,2.70903517e-01,9.70437773e-01,3.87789876e-01,-2.93796975e-01,1.65442766e-01,-1.76109017e-01,-9.26343021e-01,-1.65972182e-01,-2.35785778e-01,-1.42270669e-01,-8.09323897e-01,1.41705923e+00,7.06269820e-03,-9.92863970e-01,1.06766983e-01,-4.53332692e-01,-7.71234633e-01,-3.59221978e-01,5.59237830e-01,3.05921489e-02,-6.28191216e-01,5.01182718e-01,-5.76313790e-01,7.28692162e-01,9.68384692e-02,1.00399137e+00,-1.18172875e-01,5.96507504e-02,-4.51939870e-01,4.36884264e-01,4.89954331e-01,8.60686349e-01,3.53762649e-01,5.62080165e-01,-6.12597460e-01,-1.22393087e-01,3.78060427e-01,5.26190789e-01,-6.42995855e-01,-3.12584456e-01,4.36110377e-01,-1.84900201e-01
525.concoct_part_0,7.12567092e+00,-3.35723908e+00,7.36269629e-01,-1.84749888e-01,6.32602500e-01,1.38025001e+00,6.95410557e-02,-1.13399669e+00,2.84845770e-01,-6.69724783e-02,-5.60595067e-02,5.77435388e-01,-2.85330583e-02,8.36435131e-01,1.24678554e-01,3.80466681e-01,4.19713784e-01,6.14125095e-02,2.03072666e-01,-8.06499483e-01,4.58313365e-01,-1.25319421e+00,7.56725726e-01,7.03857624e-01,7.85727294e-01,-2.64667225e-01,4.38380032e-01,1.17517285e-02,2.86465545e-01,-2.37562009e-01,1.51033363e-01,4.41644188e-01,6.29592977e-02,1.02065181e-01,-7.25249413e-01,-3.12819953e-01,-2.91562684e-02,2.07737756e-01,3.37969515e-01,3.41160601e-01,3.94528845e-02,2.70253883e-02,1.18913873e-01,4.90035272e-02,-1.37033383e-01,-4.05238780e-01,-1.47690434e-01,1.12810787e-01,-1.63465988e-01
526.concoct_part_0,-1.72486300e+00,-7.42232848e-01,-8.62689156e-01,1.17142993e+00,9.83556486e-01,8.89394117e-03,1.04657443e-01,1.08830342e+00,-3.03494085e-01,1.10062321e+00,1.03052371e+00,5.79905260e-02,4.26916748e-01,-1.27692342e-01,5.93261997e-02,5.86860604e-01,-2.16466471e-01,1.95184630e-01,1.24084199e+00,3.10886108e-01,5.90595084e-01,-1.06245403e-01,1.03415686e+00,-7.27189903e-01,-7.36217918e-01,-1.35703918e-01,-3.68689672e-01,4.43315142e-02,1.47995157e-01,-4.95840044e-01,6.32011746e-01,3.42047860e-01,-7.13736511e-02,5.11141928e-01,-5.79600393e-01,-6.83034872e-01,-1.37925454e+00,4.12594829e-01,-6.21857164e-01,-1.66538217e-01,3.14626992e-01,3.51370396e-01,2.36569123e-01,-3.45893371e-01,-2.86662411e-01,-8.46634024e-01,2.36103510e-01,-2.82414194e-01,3.33648118e-01
527.concoct_part_0,-2.44588684e+00,-9.96239612e-01,2.82890999e-01,4.28902541e-01,-4.07914320e-01,-9.28375462e-01,5.60221411e-01,-7.76463453e-01,-3.37113834e-01,-2.91909834e-01,3.13277714e-01,3.15303490e-01,-5.51883763e-01,2.86371994e-02,-1.33423690e-01,5.19912016e-01,-1.14478069e-01,8.62000262e-01,6.91339811e-01,-1.02133009e-01,1.10191423e+00,6.25770807e-01,1.24952856e+00,9.75320080e-01,-1.00929224e+00,-2.79128765e-01,-5.12927129e-01,-4.38481365e-01,-3.13013573e-02,-2.06410740e-02,-1.43310808e-01,3.99640149e-01,5.31885414e-01,4.91015721e-01,-2.56170911e-01,1.10897267e-01,6.55199165e-01,3.83646568e-01,-5.75426750e-01,-8.23624857e-01,-6.31021734e-02,-2.01548940e-01,2.22741592e-01,-2.60204063e-01,5.68215874e-02,3.34904064e-01,-7.18643992e-01,-6.57967880e-01,5.43664270e-01
528.concoct_part_0,6.23527233e+00,-2.74779820e+00,3.00752366e-01,-8.80395457e-01,5.67586006e-01,1.37622449e+00,-3.60478694e-01,-1.81436572e+00,9.05240992e-01,6.67195357e-01,-7.53987769e-01,1.14477056e+00,2.14572110e+00,3.68293287e-01,-1.14405985e+00,1.16513109e+00,-9.63612071e-01,5.33865673e-01,-7.02220730e-02,-3.38589917e-01,-4.04234290e-02,5.08350288e-01,-3.10001102e-02,-5.32423719e-01,2.47678971e-02,-4.13490348e-01,2.09308711e-01,-5.20424668e-03,9.97323047e-02,-3.48105288e-01,-2.52670801e-01,5.45002099e-01,1.79030775e-01,2.85340409e-01,-8.16418227e-01,1.86269742e-01,7.00134089e-01,-2.49821977e-01,5.93619647e-01,3.32263848e-01,-2.71516962e-01,1.24243507e-01,7.11261142e-02,1.30106037e-02,-8.97805962e-01,-4.80302430e-01,-7.65930771e-02,-4.46047682e-01,1.95897740e-01
529.concoct_part_0,-6.20814464e+00,-9.40655383e-01,-4.30830639e-01,5.10845201e-01,1.03884792e+00,1.38947711e+00,9.18827015e-01,-8.76479607e-02,1.29850601e-01,8.04820086e-01,-4.99498943e-01,-2.77284429e-01,-9.70230117e-02,-3.34668326e-02,-8.26530568e-02,-2.62358386e-03,-1.34396125e+00,-3.14089928e-01,2.02602105e-01,4.45883874e-01,-9.20898813e-01,-8.13853705e-01,3.52328214e-01,-1.85199760e-01,1.30555460e-01,4.61456691e-01,8.67678651e-01,-6.96968806e-01,-8.15413777e-02,3.12969359e-01,-4.00286651e-01,8.59344113e-01,1.27650562e-01,3.65240847e-01,9.63246680e-02,3.45201015e-01,5.07850964e-01,1.86813214e-01,8.43897183e-01,-4.16332801e-01,4.10267308e-01,9.45935174e-01,-1.12882748e+00,1.30288337e-01,-1.48875535e-01,-2.94635669e-01,-2.08646190e-01,-3.67673950e-01,2.23066659e-01
530.concoct_part_0,1.17493203e+00,4.04415338e-01,1.28488500e-01,1.23944714e+00,-5.50894881e-01,3.22433841e-01,-1.41124933e+00,-8.57861077e-01,-5.79198795e-01,5.84069636e-01,-4.06157518e-01,-7.09452802e-03,-7.96311765e-02,-2.09899371e-01,3.85161822e-02,9.53973538e-02,1.70184983e-01,3.47603564e-01,-1.24545396e-01,5.12870330e-01,2.85364532e-02,-2.46761239e-01,-1.67417461e-01,3.27912587e-01,7.81825859e-01,-5.29578414e-02,-1.55536397e-01,-1.22456029e+00,-1.53544825e-01,-5.20112146e-02,-3.46091314e-02,6.76111520e-03,4.27755954e-01,1.18739901e-01,2.17717228e-01,3.19738029e-01,-2.17784558e-01,-3.46606309e-01,-1.58927855e-01,2.81651787e-02,3.10428753e-01,5.81801960e-01,2.40540065e-01,-1.51070759e-01,8.16944040e-02,-2.59662077e-01,8.61956451e-02,-1.38299636e-01,6.68980106e-02
531.concoct_part_0,-3.57130379e+00,6.65949018e+00,1.25902617e+00,1.94715327e+00,-5.70447328e-01,2.60002893e+00,1.29777541e+00,9.18915537e-01,-1.37035208e+00,-1.16064744e+00,9.50569831e-01,-5.42277644e-01,3.34032678e-02,1.18973782e+00,8.67600303e-01,1.08984609e+00,3.64536566e-01,1.98677302e-01,-1.84089663e-01,3.61456893e-01,-2.67308389e-01,1.86772192e-01,-2.99206101e-01,4.38862581e-03,-5.77370226e-01,-1.14305833e-01,-9.25765792e-01,1.94950803e-01,-1.29501793e-01,-2.28785516e-01,5.45359191e-01,-9.44048946e-02,9.08389996e-01,1.91690559e-01,1.49107565e-01,5.02184614e-02,-3.35197742e-01,-3.97056701e-01,-3.48208866e-01,5.22367608e-01,-1.56468403e-01,2.33792947e-03,9.24451310e-02,-1.86694519e-01,6.04473142e-01,-5.80808410e-01,-4.11098113e-01,6.27721008e-03,-4.69054651e-01
532.concoct_part_0,-7.16885969e-01,-2.72618341e-01,-1.54719675e+00,2.24567709e-01,-9.90775043e-03,4.22870054e-01,-7.37261083e-02,-7.48397707e-01,7.11399295e-01,4.33337697e-01,3.87130265e-01,-1.74634173e-01,-7.89210223e-01,1.57638171e-01,2.37787956e-01,-3.31221677e-01,5.50727729e-01,8.47646218e-02,-2.51676664e-02,-5.71316950e-01,-3.31319394e-01,-1.47151883e+00,3.44900399e-01,3.18512903e-01,2.99455085e-01,-3.20719543e-01,2.01235964e-01,2.99803459e-01,-5.78139059e-01,-5.95194049e-01,-1.17784424e-01,6.50517404e-01,-4.08529520e-01,-8.75659229e-02,-5.91641654e-01,5.48185495e-01,2.19093967e-01,-8.42038456e-02,-8.16342176e-01,5.25890526e-01,2.15292205e-01,-8.91487625e-03,-5.59776857e-01,-1.20075138e-01,1.17679026e-01,-2.99874192e-01,-5.07854526e-01,-7.51953854e-02,-8.60716326e-02
